Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,57,43,51,60,56,56,49,50,40,60,44,45,58,43,41,58,42,54,16,160121,104
Alvin,L,Surabaya,14,2,44,41,51,44,49,44,58,42,49,42,40,44,48,51,58,51,48,58,15,160122,104
Arini,P,Surabaya,12,5,57,57,55,51,40,56,60,50,58,59,41,57,56,50,60,46,59,45,15,160123,104
Desy,P,Surabaya,13,4,49,48,60,51,53,52,51,54,60,42,50,56,57,47,48,45,40,46,14,160124,104
Dewi,P,Sidoarjo,14,4,49,59,44,43,41,55,42,49,56,57,57,47,55,60,58,52,40,54,14,160125,104
Erlangga,L,Surabaya,13,5,41,56,45,46,49,56,55,42,58,41,45,60,56,53,43,56,46,45,16,160126,104
Erwin,L,Malang,13,5,48,49,41,52,58,53,51,44,45,43,46,43,41,42,53,58,46,56,16,160127,104
Hadi,L,Surabaya,13,4,40,53,41,58,47,40,42,41,60,44,43,51,46,47,55,42,51,60,14,160128,104
Hana,P,Jakarta,13,3,53,47,41,48,58,51,53,54,54,54,46,42,44,44,44,59,54,58,16,160129,104
Julia,P,Jakarta,13,3,43,50,44,56,49,56,57,48,44,42,60,54,46,56,51,50,56,56,14,160130,104
Karin,P,Surabaya,13,3,55,49,45,55,56,51,58,48,46,52,44,56,44,46,59,42,51,56,15,160131,104
Kartika,P,Sidoarjo,12,4,53,45,42,52,54,45,47,57,57,52,48,53,57,41,49,51,45,53,14,160132,104
Kusuma,L,Sidoarjo,13,4,48,46,52,53,44,41,42,41,45,59,41,53,53,46,43,57,51,53,13,160133,104
Lestari,P,Jakarta,12,5,57,52,52,45,40,50,60,40,42,41,54,41,47,47,59,45,53,40,14,160134,104
Mahesa,L,Surabaya,12,2,48,60,42,50,60,53,47,51,44,57,44,43,56,42,52,58,46,54,16,160135,104
Nanda,L,Surabaya,12,2,52,48,60,59,50,56,56,54,54,40,45,44,60,57,60,60,58,47,16,160136,104
Nuri,P,Surabaya,13,4,45,54,48,47,46,60,44,57,57,54,53,60,53,58,59,42,56,56,14,160137,104
Qila,P,Jakarta,14,2,47,43,56,50,54,57,42,59,51,51,48,44,46,60,40,40,40,43,15,160138,104
Shinta,P,Surabaya,12,4,44,55,44,46,58,57,59,58,53,45,40,59,60,52,54,50,45,49,14,160139,104
Tari,P,Surabaya,12,2,44,42,46,45,43,54,40,56,41,41,53,42,50,60,54,56,40,44,16,160140,104
Tegar,L,Malang,13,4,52,44,41,49,40,57,45,60,55,48,52,58,53,51,42,56,43,59,16,160141,104
Umar,L,Surabaya,12,4,52,51,52,52,45,42,56,40,51,57,49,57,51,52,48,45,46,50,14,160142,104
Vani,P,Sidoarjo,14,3,46,51,51,55,54,57,45,48,52,56,44,56,57,47,52,53,57,40,14,160143,104
Vian,L,Surabaya,12,3,52,58,56,42,49,55,56,56,60,52,43,48,56,50,52,53,40,45,16,160144,104
Vito,L,Surabaya,13,2,60,46,47,51,49,46,54,40,56,53,50,51,55,51,40,42,43,42,14,160145,104
Wahyu,L,Surabaya,13,5,55,56,52,59,50,47,43,48,40,55,42,60,60,46,44,41,43,45,16,160146,104
Yuni,P,Surabaya,13,2,49,48,46,45,50,55,41,56,44,44,51,40,54,52,47,51,55,52,13,160147,104
Zahra,P,Surabaya,12,4,41,51,49,45,57,50,43,45,45,59,59,43,53,52,55,55,47,51,14,160148,104
Zeni,P,Surabaya,13,3,48,55,59,53,52,48,43,44,52,40,51,43,42,54,44,48,54,59,16,160149,104
Zita,P,Surabaya,13,3,47,43,41,57,49,43,48,47,55,40,52,43,43,52,41,53,55,46,15,160150,104
