Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,49,49,49,44,58,55,47,57,54,58,42,45,48,45,59,41,45,56,16,160121,110
Alvin,L,Surabaya,14,2,56,59,55,54,56,48,51,46,59,55,59,44,50,59,52,44,58,47,15,160122,110
Arini,P,Surabaya,12,5,58,42,54,46,44,53,54,55,57,46,54,60,45,49,41,51,42,45,15,160123,110
Desy,P,Surabaya,13,4,45,49,45,56,60,59,56,55,48,41,53,56,42,48,48,42,42,51,14,160124,110
Dewi,P,Sidoarjo,14,4,50,59,45,54,53,46,47,50,50,55,53,57,44,45,51,41,54,55,14,160125,110
Erlangga,L,Surabaya,13,5,60,58,50,54,51,45,43,55,42,49,49,56,56,50,47,40,52,52,16,160126,110
Erwin,L,Malang,13,5,53,41,45,49,56,45,49,50,53,48,46,44,58,58,59,57,42,55,16,160127,110
Hadi,L,Surabaya,13,4,58,43,42,50,60,46,57,43,51,54,45,60,47,56,44,51,53,53,14,160128,110
Hana,P,Jakarta,13,3,55,60,51,41,46,41,47,51,52,47,55,54,56,55,47,46,58,41,16,160129,110
Julia,P,Jakarta,13,3,48,50,44,57,60,44,52,43,50,53,44,40,51,58,58,51,56,50,14,160130,110
Karin,P,Surabaya,13,3,52,46,53,51,53,53,58,45,40,41,58,59,53,43,44,58,48,48,15,160131,110
Kartika,P,Sidoarjo,12,4,60,53,43,58,48,43,51,55,60,42,44,48,57,54,48,48,44,47,14,160132,110
Kusuma,L,Sidoarjo,13,4,56,59,46,56,53,41,53,57,50,48,51,54,53,59,52,53,52,48,13,160133,110
Lestari,P,Jakarta,12,5,57,44,60,60,56,50,45,55,56,41,47,50,56,57,45,57,49,49,14,160134,110
Mahesa,L,Surabaya,12,2,47,46,57,54,52,60,49,53,57,45,60,43,45,53,55,44,51,43,16,160135,110
Nanda,L,Surabaya,12,2,51,41,51,60,60,55,48,56,42,47,58,42,48,40,54,52,40,56,16,160136,110
Nuri,P,Surabaya,13,4,44,46,40,45,45,53,51,51,41,60,47,55,59,60,40,54,41,53,14,160137,110
Qila,P,Jakarta,14,2,44,42,56,57,56,47,50,57,44,51,54,53,46,44,48,55,49,46,15,160138,110
Shinta,P,Surabaya,12,4,50,48,53,56,54,47,47,44,49,45,42,51,46,60,52,47,55,40,14,160139,110
Tari,P,Surabaya,12,2,42,54,47,60,56,54,59,47,54,53,59,60,58,59,56,50,53,41,16,160140,110
Tegar,L,Malang,13,4,57,50,58,45,60,45,48,46,44,56,58,44,59,59,46,42,47,53,16,160141,110
Umar,L,Surabaya,12,4,41,58,53,42,56,41,44,51,55,47,42,42,42,43,47,55,52,43,14,160142,110
Vani,P,Sidoarjo,14,3,50,58,54,49,52,49,50,42,59,58,46,53,59,58,47,45,45,45,14,160143,110
Vian,L,Surabaya,12,3,53,60,47,53,51,55,45,49,55,55,51,56,40,49,51,48,54,55,16,160144,110
Vito,L,Surabaya,13,2,59,58,46,48,49,57,57,51,46,41,53,58,55,48,53,46,47,49,14,160145,110
Wahyu,L,Surabaya,13,5,46,56,44,54,49,54,48,49,58,59,47,48,45,57,42,55,41,43,16,160146,110
Yuni,P,Surabaya,13,2,41,46,60,40,46,48,55,54,44,46,59,48,43,48,48,40,57,42,13,160147,110
Zahra,P,Surabaya,12,4,52,59,57,56,52,51,40,48,50,46,56,54,46,56,46,57,47,41,14,160148,110
Zeni,P,Surabaya,13,3,53,43,40,44,51,51,49,45,53,43,60,58,47,45,60,56,56,58,16,160149,110
Zita,P,Surabaya,13,3,54,41,43,51,45,44,52,48,59,57,47,48,54,53,49,40,51,56,15,160150,110
