Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,47,60,57,40,42,60,40,46,56,42,60,58,40,45,43,40,42,58,16,160121,107
Alvin,L,Surabaya,14,2,50,60,54,49,59,47,47,42,40,59,56,41,52,60,47,48,43,43,15,160122,107
Arini,P,Surabaya,12,5,59,60,42,55,41,44,54,50,52,54,55,50,44,49,56,59,50,60,15,160123,107
Desy,P,Surabaya,13,4,52,47,55,51,54,42,43,50,53,41,51,57,59,43,57,42,57,51,14,160124,107
Dewi,P,Sidoarjo,14,4,46,46,42,55,49,44,47,50,52,44,48,44,42,46,41,45,51,51,14,160125,107
Erlangga,L,Surabaya,13,5,55,60,41,53,54,40,42,51,60,51,47,50,58,54,56,42,57,52,16,160126,107
Erwin,L,Malang,13,5,59,51,53,51,60,58,51,42,52,46,53,57,56,51,57,51,52,58,16,160127,107
Hadi,L,Surabaya,13,4,54,47,53,49,59,44,60,56,51,43,52,47,59,46,53,56,60,45,14,160128,107
Hana,P,Jakarta,13,3,59,46,54,56,50,43,47,45,41,43,46,46,59,57,45,54,40,42,16,160129,107
Julia,P,Jakarta,13,3,52,45,44,50,49,45,55,43,52,55,58,45,57,57,42,42,45,46,14,160130,107
Karin,P,Surabaya,13,3,46,57,58,48,45,55,47,51,44,46,58,50,59,42,41,55,50,60,15,160131,107
Kartika,P,Sidoarjo,12,4,56,57,48,57,48,42,54,57,41,56,40,45,50,51,59,48,59,54,14,160132,107
Kusuma,L,Sidoarjo,13,4,50,60,54,51,40,43,48,42,50,40,59,51,59,58,41,49,45,43,13,160133,107
Lestari,P,Jakarta,12,5,50,51,42,55,51,54,55,57,55,57,47,54,60,44,47,50,42,53,14,160134,107
Mahesa,L,Surabaya,12,2,59,49,40,45,52,59,40,44,48,49,55,57,48,55,40,52,48,58,16,160135,107
Nanda,L,Surabaya,12,2,47,43,43,44,56,51,55,40,53,51,48,47,55,56,57,42,46,48,16,160136,107
Nuri,P,Surabaya,13,4,56,60,58,48,55,51,60,46,40,47,51,44,58,47,43,45,47,42,14,160137,107
Qila,P,Jakarta,14,2,44,59,56,41,48,46,51,53,41,54,54,50,49,60,43,51,48,40,15,160138,107
Shinta,P,Surabaya,12,4,57,46,42,47,57,54,56,59,45,60,56,60,43,53,49,50,55,53,14,160139,107
Tari,P,Surabaya,12,2,41,51,46,45,59,56,41,49,41,51,46,58,60,53,59,58,43,51,16,160140,107
Tegar,L,Malang,13,4,47,56,51,45,59,49,50,40,42,58,56,45,42,40,45,58,53,55,16,160141,107
Umar,L,Surabaya,12,4,59,54,45,57,59,49,57,47,58,40,40,59,49,43,44,59,48,51,14,160142,107
Vani,P,Sidoarjo,14,3,48,55,56,51,60,60,49,53,51,47,49,53,41,45,51,59,57,55,14,160143,107
Vian,L,Surabaya,12,3,55,46,43,51,47,53,60,46,48,59,55,54,56,45,43,52,60,59,16,160144,107
Vito,L,Surabaya,13,2,59,52,49,44,47,52,45,45,53,44,51,54,54,57,60,57,43,46,14,160145,107
Wahyu,L,Surabaya,13,5,41,42,47,58,41,40,54,45,43,53,42,44,59,50,53,53,58,57,16,160146,107
Yuni,P,Surabaya,13,2,51,43,43,45,51,57,58,41,49,52,50,48,41,58,48,43,58,41,13,160147,107
Zahra,P,Surabaya,12,4,41,60,43,46,46,42,56,48,58,53,47,57,57,50,55,60,59,40,14,160148,107
Zeni,P,Surabaya,13,3,51,40,48,55,52,41,49,45,43,55,41,58,40,53,47,52,47,53,16,160149,107
Zita,P,Surabaya,13,3,45,50,56,44,58,54,48,53,55,55,47,57,54,50,46,42,53,43,15,160150,107
