Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,60,60,56,42,57,41,50,54,51,50,53,41,60,54,46,54,47,58,16,160121,203
Alvin,L,Surabaya,14,2,46,49,47,53,53,42,58,49,56,47,52,50,56,43,47,47,49,42,15,160122,203
Arini,P,Surabaya,12,5,42,48,56,60,55,55,54,50,51,55,45,59,45,52,58,48,41,40,15,160123,203
Desy,P,Surabaya,13,4,57,44,43,54,46,44,53,55,49,41,42,52,60,49,48,53,47,40,14,160124,203
Dewi,P,Sidoarjo,14,4,44,55,47,56,56,45,47,55,48,48,43,57,43,41,45,49,43,60,14,160125,203
Erlangga,L,Surabaya,13,5,51,43,40,50,44,44,41,48,48,59,55,55,57,50,53,47,52,47,16,160126,203
Erwin,L,Malang,13,5,60,42,46,50,58,58,42,45,43,55,52,45,56,53,54,54,40,55,16,160127,203
Hadi,L,Surabaya,13,4,41,48,51,42,49,51,58,48,52,45,57,53,47,45,45,47,49,55,14,160128,203
Hana,P,Jakarta,13,3,57,47,41,53,44,60,45,57,52,41,42,45,43,49,53,40,46,59,16,160129,203
Julia,P,Jakarta,13,3,55,40,42,56,49,55,49,56,49,42,47,46,48,46,51,60,57,40,14,160130,203
Karin,P,Surabaya,13,3,59,56,51,46,56,49,57,40,54,43,40,50,48,45,42,58,56,45,15,160131,203
Kartika,P,Sidoarjo,12,4,56,52,45,41,58,58,44,56,47,55,50,58,53,48,42,48,52,43,14,160132,203
Kusuma,L,Sidoarjo,13,4,48,50,51,45,49,54,60,44,52,43,41,55,54,58,52,59,59,50,13,160133,203
Lestari,P,Jakarta,12,5,43,46,47,46,45,59,58,46,52,46,56,47,57,57,57,59,42,57,14,160134,203
Mahesa,L,Surabaya,12,2,48,53,58,40,45,48,55,40,56,44,58,41,53,50,59,49,53,54,16,160135,203
Nanda,L,Surabaya,12,2,60,47,51,55,40,40,48,53,52,43,55,48,52,50,51,44,51,41,16,160136,203
Nuri,P,Surabaya,13,4,42,42,40,50,57,52,51,45,46,60,56,52,49,44,51,42,48,51,14,160137,203
Qila,P,Jakarta,14,2,41,53,48,52,52,50,60,52,50,46,57,48,52,46,56,43,55,40,15,160138,203
Shinta,P,Surabaya,12,4,58,51,54,43,48,55,60,57,56,43,41,49,50,46,59,56,57,58,14,160139,203
Tari,P,Surabaya,12,2,41,49,47,56,45,52,40,40,46,51,50,46,60,59,45,60,42,41,16,160140,203
Tegar,L,Malang,13,4,42,49,54,45,52,49,48,54,43,46,49,54,49,44,46,51,57,40,16,160141,203
Umar,L,Surabaya,12,4,51,51,58,46,56,40,47,46,41,50,47,46,52,60,59,41,50,57,14,160142,203
Vani,P,Sidoarjo,14,3,45,41,42,48,58,51,41,59,58,60,56,50,50,57,59,50,43,47,14,160143,203
Vian,L,Surabaya,12,3,53,50,53,46,54,44,50,49,56,46,49,58,53,58,46,52,54,46,16,160144,203
Vito,L,Surabaya,13,2,48,58,54,56,44,53,60,41,56,51,44,53,42,43,40,46,45,60,14,160145,203
Wahyu,L,Surabaya,13,5,47,41,55,40,54,50,43,59,48,50,45,44,40,53,47,46,50,44,16,160146,203
Yuni,P,Surabaya,13,2,46,47,47,50,47,60,57,50,48,46,45,54,48,49,57,43,44,42,13,160147,203
Zahra,P,Surabaya,12,4,57,49,45,53,48,52,51,52,56,42,41,56,48,53,55,50,58,45,14,160148,203
Zeni,P,Surabaya,13,3,55,60,46,60,55,60,48,51,48,48,41,56,40,56,59,58,44,40,16,160149,203
Zita,P,Surabaya,13,3,45,47,50,52,56,41,44,55,60,57,47,41,60,60,49,58,51,50,15,160150,203
