Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,49,57,50,51,54,48,46,49,47,56,60,52,50,53,43,56,46,53,16,160121,210
Alvin,L,Surabaya,14,2,44,46,60,56,59,49,57,43,40,48,46,45,58,48,58,43,59,54,15,160122,210
Arini,P,Surabaya,12,5,59,55,46,40,46,57,41,43,56,44,41,48,54,40,54,43,46,58,15,160123,210
Desy,P,Surabaya,13,4,41,40,59,53,54,56,42,49,55,54,49,45,60,55,56,52,54,50,14,160124,210
Dewi,P,Sidoarjo,14,4,53,59,40,41,41,51,57,45,51,41,42,40,53,52,41,41,47,50,14,160125,210
Erlangga,L,Surabaya,13,5,55,53,56,55,42,56,57,58,46,50,54,59,56,53,54,53,58,43,16,160126,210
Erwin,L,Malang,13,5,53,41,47,54,51,46,59,41,47,47,52,44,55,43,58,47,44,53,16,160127,210
Hadi,L,Surabaya,13,4,53,50,56,55,45,57,60,43,60,44,59,47,47,57,43,46,57,47,14,160128,210
Hana,P,Jakarta,13,3,50,59,44,60,51,45,50,54,51,53,42,47,40,47,42,54,45,52,16,160129,210
Julia,P,Jakarta,13,3,46,43,48,60,44,59,46,57,57,49,41,47,59,51,50,56,56,51,14,160130,210
Karin,P,Surabaya,13,3,51,40,57,59,58,49,55,51,57,48,53,41,47,49,44,45,46,41,15,160131,210
Kartika,P,Sidoarjo,12,4,45,45,41,51,45,42,49,47,58,58,55,51,51,56,59,40,59,41,14,160132,210
Kusuma,L,Sidoarjo,13,4,41,41,41,46,48,53,50,55,59,49,51,54,59,42,58,46,50,43,13,160133,210
Lestari,P,Jakarta,12,5,43,41,44,47,54,40,43,48,49,57,44,57,47,57,43,55,42,49,14,160134,210
Mahesa,L,Surabaya,12,2,43,60,54,58,46,55,49,59,56,52,45,48,57,53,57,43,46,49,16,160135,210
Nanda,L,Surabaya,12,2,50,60,43,57,60,51,41,59,52,49,43,44,43,51,50,44,44,58,16,160136,210
Nuri,P,Surabaya,13,4,46,42,54,46,47,56,56,54,51,47,41,42,51,52,56,53,47,43,14,160137,210
Qila,P,Jakarta,14,2,55,50,49,45,57,52,54,46,57,47,57,45,57,49,56,48,57,47,15,160138,210
Shinta,P,Surabaya,12,4,53,42,60,45,59,57,48,58,42,52,53,47,53,53,53,40,60,56,14,160139,210
Tari,P,Surabaya,12,2,60,44,58,43,57,47,44,46,41,58,45,50,59,48,57,58,58,50,16,160140,210
Tegar,L,Malang,13,4,59,53,59,57,45,60,53,58,42,41,56,48,52,57,60,53,46,59,16,160141,210
Umar,L,Surabaya,12,4,41,58,48,46,55,52,49,56,53,59,56,40,60,58,56,43,44,46,14,160142,210
Vani,P,Sidoarjo,14,3,52,46,53,43,42,57,58,46,54,52,56,47,58,40,45,46,53,56,14,160143,210
Vian,L,Surabaya,12,3,51,53,52,43,53,45,57,42,50,59,40,43,57,56,53,47,57,52,16,160144,210
Vito,L,Surabaya,13,2,60,41,45,55,52,42,48,43,47,50,55,49,50,57,54,56,52,50,14,160145,210
Wahyu,L,Surabaya,13,5,45,45,44,50,54,59,58,44,55,50,59,43,52,42,59,57,48,59,16,160146,210
Yuni,P,Surabaya,13,2,47,43,44,53,51,48,49,59,40,57,51,50,56,49,55,56,52,41,13,160147,210
Zahra,P,Surabaya,12,4,57,49,55,54,45,48,60,43,45,43,50,60,59,56,57,40,52,43,14,160148,210
Zeni,P,Surabaya,13,3,41,54,53,41,49,43,44,43,60,56,51,41,49,50,55,47,52,55,16,160149,210
Zita,P,Surabaya,13,3,43,44,54,53,50,44,40,52,60,50,44,60,44,42,41,50,57,52,15,160150,210
