Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aditya,L,Gresik,14,5,100,95,90,80,80,85,90,80,85,80,80,95,75,75,80,95,85,85,16,160151,209
Bayu,L,Gresik,15,4,80,85,100,75,90,95,75,90,75,85,85,80,75,90,85,85,95,80,16,160152,209
Bella,P,Sidoarjo,15,2,80,95,95,90,90,95,95,95,90,85,75,75,90,85,85,75,90,80,14,160153,209
Cahya,L,Malang,14,3,85,80,95,95,85,90,95,75,95,90,90,80,95,85,95,80,100,100,14,160154,209
Danang,L,Surabaya,13,4,80,80,80,80,95,95,85,90,95,90,95,85,80,80,90,85,85,80,15,160155,209
Dion,L,Malang,14,3,95,75,100,85,95,95,100,85,95,100,80,95,100,85,90,75,80,90,15,160156,209
Eka,P,Sidoarjo,13,5,95,100,80,85,85,85,85,80,75,80,90,90,90,75,95,95,85,80,16,160157,209
Elang,L,Surabaya,14,2,85,75,85,100,90,85,85,90,75,85,85,80,85,80,100,75,80,75,14,160158,209
Ghani,L,Surabaya,14,5,95,95,90,80,80,80,85,100,80,80,95,75,100,95,95,85,85,85,16,160159,209
Hendra,L,Surabaya,14,2,85,80,80,75,100,95,90,95,90,85,75,95,100,85,95,100,90,95,13,160160,209
Heru,L,Surabaya,15,2,80,80,95,75,100,80,95,80,95,90,90,95,95,85,85,75,90,85,16,160161,209
Jeni,P,Gresik,14,5,90,85,90,95,75,85,85,75,75,100,90,85,85,90,80,75,90,95,16,160162,209
Juna,L,Surabaya,13,3,80,80,85,100,80,95,85,95,90,80,100,100,100,90,80,90,100,85,14,160163,209
Kresna,L,Gresik,14,3,75,90,90,80,95,90,95,75,85,75,85,75,100,90,80,80,95,80,14,160164,209
Pandu,L,Sidoarjo,13,2,95,85,75,90,90,85,90,95,80,100,95,95,75,95,85,80,90,80,15,160165,209
Putri,P,Surabaya,14,3,75,75,90,100,90,90,85,100,80,100,100,100,85,85,90,85,80,100,15,160166,209
Sari,P,Surabaya,14,3,75,95,80,80,85,95,80,75,80,85,80,80,85,85,75,90,95,75,16,160167,209
Siska,P,Surabaya,14,4,85,95,90,80,85,85,95,85,80,100,100,95,95,100,100,80,80,85,15,160168,209
Tama,L,Surabaya,14,2,75,75,90,100,90,100,85,75,85,95,75,95,85,95,80,75,95,95,15,160169,209
Tika,P,Surabaya,14,2,90,80,90,90,85,85,75,90,95,95,80,90,85,95,90,85,95,75,13,160170,209
Ulfa,P,Gresik,15,5,95,80,90,100,85,85,80,85,85,100,80,95,90,100,90,100,100,100,16,160171,209
Utama,L,Surabaya,13,3,90,80,80,85,95,85,85,95,95,80,80,95,80,85,95,85,95,100,16,160172,209
Vina,P,Malang,14,5,75,80,95,80,75,85,100,90,95,80,80,90,95,100,80,100,100,100,13,160173,209
Widi,P,Surabaya,14,5,85,95,80,90,85,80,85,90,90,80,85,100,80,100,75,85,90,75,14,160174,209
Wisnu,L,Gresik,14,2,75,85,85,100,90,95,80,90,95,90,85,100,90,100,80,95,100,85,14,160175,209
Wulan,P,Gresik,14,2,100,85,95,95,80,95,75,100,90,75,75,85,80,75,85,80,90,75,16,160176,209
Yoga,L,Surabaya,14,5,80,80,95,85,75,85,75,95,95,75,100,95,95,85,80,100,80,80,16,160177,209
Yogi,L,Malang,13,3,80,80,100,90,80,90,100,85,95,95,90,85,85,85,95,90,75,75,14,160178,209
Zulfikar,L,Surabaya,14,5,85,100,90,75,80,95,85,75,80,95,80,85,95,85,90,85,95,95,16,160179,209
Zulfikar,L,Gresik,14,4,90,80,85,90,95,80,95,95,80,100,80,95,90,90,85,85,75,80,13,160180,209
