Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aditya,L,Gresik,14,5,54,54,59,52,43,44,45,45,40,58,57,44,47,42,42,54,55,49,16,160151,205
Bayu,L,Gresik,15,4,59,48,47,46,51,47,53,46,41,52,43,41,46,55,43,58,40,48,13,160152,205
Bella,P,Sidoarjo,15,2,43,57,50,54,52,59,50,46,60,55,57,42,50,43,42,47,40,56,13,160153,205
Cahya,L,Malang,14,3,53,47,47,49,60,59,44,44,49,40,53,42,46,53,46,50,53,45,13,160154,205
Danang,L,Surabaya,13,4,58,43,56,44,41,56,52,44,42,42,41,54,50,47,46,51,55,58,14,160155,205
Dion,L,Malang,14,3,40,58,43,43,58,55,51,44,55,50,43,49,56,47,53,47,58,57,15,160156,205
Eka,P,Sidoarjo,13,5,48,59,56,40,48,57,57,54,53,43,41,47,60,51,47,45,58,51,16,160157,205
Elang,L,Surabaya,14,2,60,58,48,58,53,48,40,49,40,53,59,46,59,52,57,47,50,41,14,160158,205
Ghani,L,Surabaya,14,5,59,52,46,49,60,47,49,51,49,51,49,59,45,50,40,49,56,40,16,160159,205
Hendra,L,Surabaya,14,2,48,53,55,48,45,58,59,40,58,56,52,47,47,59,44,45,41,58,16,160160,205
Heru,L,Surabaya,15,2,57,49,41,40,54,55,40,46,57,43,49,55,40,53,45,43,52,45,15,160161,205
Jeni,P,Gresik,14,5,54,50,50,48,58,54,42,48,45,47,53,50,40,40,55,43,42,43,16,160162,205
Juna,L,Surabaya,13,3,58,49,52,52,46,44,58,46,46,59,54,40,49,40,45,49,58,57,14,160163,205
Kresna,L,Gresik,14,3,56,60,53,50,47,49,43,55,59,42,60,50,43,41,43,56,43,60,16,160164,205
Pandu,L,Sidoarjo,13,2,52,45,50,45,48,52,49,44,57,41,47,47,46,57,46,44,58,41,16,160165,205
Putri,P,Surabaya,14,3,55,52,53,46,43,50,59,44,50,40,46,56,43,43,53,53,46,51,15,160166,205
Sari,P,Surabaya,14,3,60,41,47,52,59,60,53,52,50,58,50,52,50,44,51,45,55,55,16,160167,205
Siska,P,Surabaya,14,4,41,49,43,46,58,58,40,53,48,40,43,43,60,53,59,55,54,42,13,160168,205
Tama,L,Surabaya,14,2,47,53,57,50,57,55,51,57,42,55,58,56,45,51,49,59,41,40,14,160169,205
Tika,P,Surabaya,14,2,57,59,58,48,53,47,41,55,58,55,50,46,59,46,40,54,53,50,14,160170,205
Ulfa,P,Gresik,15,5,44,45,53,49,59,52,44,42,53,51,41,60,43,55,45,56,49,44,16,160171,205
Utama,L,Surabaya,13,3,41,52,40,45,50,49,42,48,58,60,56,43,43,60,43,42,43,53,14,160172,205
Vina,P,Malang,14,5,52,58,42,48,46,56,50,41,43,49,57,56,47,56,40,56,43,56,16,160173,205
Widi,P,Surabaya,14,5,48,40,58,58,40,60,41,59,56,43,56,45,48,53,51,47,40,43,16,160174,205
Wisnu,L,Gresik,14,2,59,50,50,54,42,40,49,48,58,49,45,50,60,56,49,48,44,56,16,160175,205
Wulan,P,Gresik,14,2,40,56,44,46,50,52,51,52,52,44,53,47,54,55,59,47,49,49,16,160176,205
Yoga,L,Surabaya,14,5,52,59,42,45,60,41,56,56,52,56,49,46,57,50,49,45,46,44,14,160177,205
Yogi,L,Malang,13,3,51,59,53,42,40,54,44,54,42,55,55,50,51,48,58,60,45,48,16,160178,205
Zulfikar,L,Surabaya,14,5,60,40,57,54,42,58,46,43,57,50,50,42,54,52,50,58,54,55,16,160179,205
Zulfikar,L,Gresik,14,4,53,57,59,47,50,55,58,59,41,44,50,58,42,49,55,55,53,60,14,160180,205
