Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aditya,L,Gresik,14,5,80,95,90,85,95,75,90,80,85,90,100,85,80,95,90,95,80,85,15,160151,109
Bayu,L,Gresik,15,4,90,85,95,85,90,90,75,90,85,100,100,100,85,85,80,95,95,95,16,160152,109
Bella,P,Sidoarjo,15,2,100,75,80,80,80,85,95,80,80,95,100,95,95,80,80,75,80,100,14,160153,109
Cahya,L,Malang,14,3,95,90,95,100,90,90,85,90,85,75,85,95,85,85,75,100,90,100,16,160154,109
Danang,L,Surabaya,13,4,90,85,100,75,80,85,75,80,95,95,75,100,95,95,90,95,90,100,16,160155,109
Dion,L,Malang,14,3,85,80,85,85,75,80,75,85,85,85,100,90,85,95,75,80,80,100,15,160156,109
Eka,P,Sidoarjo,13,5,95,90,80,75,80,90,100,85,100,75,80,85,90,100,95,85,95,100,16,160157,109
Elang,L,Surabaya,14,2,85,100,90,95,90,95,95,75,85,85,90,75,75,90,75,80,95,80,16,160158,109
Ghani,L,Surabaya,14,5,75,80,80,85,95,95,100,100,95,90,95,90,95,100,85,95,100,75,16,160159,109
Hendra,L,Surabaya,14,2,85,75,90,80,95,90,100,75,85,95,80,90,100,100,80,85,95,80,16,160160,109
Heru,L,Surabaya,15,2,85,85,75,95,90,80,85,75,95,85,90,95,80,85,100,80,95,80,15,160161,109
Jeni,P,Gresik,14,5,95,75,75,85,100,85,90,95,80,80,80,90,100,85,95,85,80,80,16,160162,109
Juna,L,Surabaya,13,3,85,80,85,100,75,95,100,85,90,85,85,80,95,95,90,85,100,95,15,160163,109
Kresna,L,Gresik,14,3,100,75,90,85,75,95,80,90,90,75,85,85,80,95,75,90,85,100,13,160164,109
Pandu,L,Sidoarjo,13,2,95,85,85,75,85,90,100,95,100,85,90,90,90,95,90,80,90,90,16,160165,109
Putri,P,Surabaya,14,3,90,80,85,90,90,95,75,90,85,85,90,85,100,85,75,80,90,80,14,160166,109
Sari,P,Surabaya,14,3,95,85,80,75,100,95,85,95,85,85,75,95,80,85,85,95,80,80,16,160167,109
Siska,P,Surabaya,14,4,100,90,90,85,85,75,80,85,100,95,95,75,80,100,95,85,90,90,15,160168,109
Tama,L,Surabaya,14,2,95,75,80,75,95,85,100,80,85,75,75,95,90,75,75,85,90,85,15,160169,109
Tika,P,Surabaya,14,2,85,80,80,85,80,75,100,75,90,90,80,80,85,95,85,75,85,85,15,160170,109
Ulfa,P,Gresik,15,5,95,80,85,90,80,95,95,95,90,90,75,80,75,75,85,90,75,75,14,160171,109
Utama,L,Surabaya,13,3,90,80,90,90,90,95,85,85,80,100,85,90,95,90,100,80,80,85,13,160172,109
Vina,P,Malang,14,5,85,75,95,85,90,95,85,95,95,80,100,95,90,100,85,75,85,95,16,160173,109
Widi,P,Surabaya,14,5,100,95,90,85,75,80,95,95,80,75,90,100,75,75,80,75,100,75,13,160174,109
Wisnu,L,Gresik,14,2,85,85,80,100,85,100,95,100,95,95,75,80,75,75,100,80,90,100,16,160175,109
Wulan,P,Gresik,14,2,100,90,85,100,80,75,90,85,80,100,90,75,85,95,80,85,100,80,14,160176,109
Yoga,L,Surabaya,14,5,75,80,75,80,90,75,90,95,90,75,80,90,90,90,90,90,95,75,15,160177,109
Yogi,L,Malang,13,3,75,95,80,95,75,75,85,100,100,85,95,85,80,85,95,95,90,85,16,160178,109
Zulfikar,L,Surabaya,14,5,95,90,95,85,75,80,80,85,95,80,95,85,85,95,90,80,100,75,16,160179,109
Zulfikar,L,Gresik,14,4,95,90,95,85,100,80,95,80,80,95,75,95,95,85,85,80,95,90,14,160180,109
