Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aditya,L,Gresik,14,5,95,90,90,85,80,75,95,90,80,100,90,80,95,100,75,80,85,75,16,160151,102
Bayu,L,Gresik,15,4,95,90,85,85,85,100,85,85,80,95,85,90,80,100,85,80,90,85,13,160152,102
Bella,P,Sidoarjo,15,2,95,90,80,80,85,75,90,80,95,85,75,75,75,90,85,85,80,90,16,160153,102
Cahya,L,Malang,14,3,85,95,95,75,90,90,75,95,90,90,100,100,90,95,85,90,80,85,16,160154,102
Danang,L,Surabaya,13,4,80,85,80,85,85,85,75,85,85,90,95,90,75,85,85,95,75,75,15,160155,102
Dion,L,Malang,14,3,95,75,90,85,90,85,85,95,90,85,90,90,100,85,95,75,95,90,15,160156,102
Eka,P,Sidoarjo,13,5,100,80,95,75,100,95,85,95,90,90,80,85,100,100,90,75,95,90,15,160157,102
Elang,L,Surabaya,14,2,90,90,90,80,95,80,90,75,75,95,90,100,85,75,95,80,90,85,16,160158,102
Ghani,L,Surabaya,14,5,80,85,90,95,95,90,95,85,100,90,80,80,100,75,80,80,75,80,16,160159,102
Hendra,L,Surabaya,14,2,90,80,100,95,100,100,85,80,90,80,90,95,80,95,100,90,95,100,15,160160,102
Heru,L,Surabaya,15,2,80,95,80,90,75,100,85,90,90,80,90,80,95,85,80,85,80,80,14,160161,102
Jeni,P,Gresik,14,5,85,95,85,85,85,90,85,95,100,80,80,90,100,100,90,95,95,90,16,160162,102
Juna,L,Surabaya,13,3,100,85,95,100,85,95,90,85,90,95,75,95,80,95,80,100,80,75,15,160163,102
Kresna,L,Gresik,14,3,75,85,75,80,80,90,90,90,85,90,80,75,75,90,75,95,80,90,14,160164,102
Pandu,L,Sidoarjo,13,2,95,85,80,80,85,95,90,85,90,80,95,95,90,85,90,90,85,85,16,160165,102
Putri,P,Surabaya,14,3,90,95,75,85,85,75,95,85,95,90,75,75,95,90,80,100,95,95,15,160166,102
Sari,P,Surabaya,14,3,90,85,90,75,75,95,100,90,75,95,90,85,85,90,95,95,85,95,16,160167,102
Siska,P,Surabaya,14,4,95,80,80,90,95,80,80,100,95,80,85,80,100,80,90,80,75,85,16,160168,102
Tama,L,Surabaya,14,2,90,85,80,100,100,75,75,75,90,90,85,100,85,75,85,75,100,100,14,160169,102
Tika,P,Surabaya,14,2,85,100,100,80,100,85,85,90,100,90,100,90,85,80,75,85,95,80,16,160170,102
Ulfa,P,Gresik,15,5,90,100,85,85,80,100,80,100,75,85,80,95,80,80,85,80,90,90,15,160171,102
Utama,L,Surabaya,13,3,85,75,80,95,95,85,80,80,80,80,90,80,100,75,75,80,100,95,14,160172,102
Vina,P,Malang,14,5,75,95,80,100,100,85,95,85,75,95,100,90,80,90,90,95,90,90,16,160173,102
Widi,P,Surabaya,14,5,90,95,75,80,80,85,95,100,90,100,95,95,95,90,95,95,90,95,16,160174,102
Wisnu,L,Gresik,14,2,85,90,95,90,75,85,100,95,85,90,80,75,95,90,80,85,85,80,15,160175,102
Wulan,P,Gresik,14,2,95,100,80,80,90,95,80,85,75,90,95,95,90,100,80,80,95,80,16,160176,102
Yoga,L,Surabaya,14,5,85,85,100,85,95,90,85,95,95,75,90,85,90,85,85,80,90,90,15,160177,102
Yogi,L,Malang,13,3,90,100,100,90,75,95,80,100,95,80,85,95,80,90,95,90,95,90,14,160178,102
Zulfikar,L,Surabaya,14,5,95,95,75,85,85,95,95,85,80,75,85,95,90,75,90,85,90,85,16,160179,102
Zulfikar,L,Gresik,14,4,90,80,90,80,75,90,80,90,85,80,90,85,90,100,95,100,95,75,16,160180,102
