Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aditya,L,Gresik,14,5,95,85,90,75,95,75,100,80,95,95,75,100,100,85,85,80,75,95,14,160151,201
Bayu,L,Gresik,15,4,85,80,95,75,90,90,80,100,75,80,85,85,75,95,85,75,80,95,16,160152,201
Bella,P,Sidoarjo,15,2,80,85,80,80,75,95,85,95,100,75,95,80,80,95,95,90,90,95,15,160153,201
Cahya,L,Malang,14,3,95,100,90,95,100,75,80,85,95,95,80,90,75,85,85,75,85,90,13,160154,201
Danang,L,Surabaya,13,4,80,100,80,95,80,95,95,95,90,80,100,90,75,90,95,80,80,85,16,160155,201
Dion,L,Malang,14,3,95,90,85,95,85,85,95,90,85,80,85,90,85,100,85,90,85,95,14,160156,201
Eka,P,Sidoarjo,13,5,90,95,90,80,80,80,100,75,90,80,80,90,95,80,90,80,80,80,16,160157,201
Elang,L,Surabaya,14,2,90,75,90,80,100,95,90,85,85,80,75,85,95,80,80,100,80,80,16,160158,201
Ghani,L,Surabaya,14,5,80,90,100,80,75,85,80,90,95,85,80,80,85,80,75,95,85,85,16,160159,201
Hendra,L,Surabaya,14,2,90,95,80,80,100,75,95,90,95,80,85,90,90,80,85,85,90,85,16,160160,201
Heru,L,Surabaya,15,2,95,85,100,80,95,90,90,80,75,90,95,95,90,90,75,90,95,95,14,160161,201
Jeni,P,Gresik,14,5,80,75,75,85,85,95,75,85,80,95,100,80,80,95,90,85,85,95,13,160162,201
Juna,L,Surabaya,13,3,90,85,90,80,90,90,80,90,75,95,85,90,80,100,80,85,90,90,14,160163,201
Kresna,L,Gresik,14,3,95,75,85,80,90,95,85,90,95,75,85,90,85,80,80,80,90,75,16,160164,201
Pandu,L,Sidoarjo,13,2,90,95,90,100,100,85,100,75,95,95,85,80,85,95,85,80,75,80,15,160165,201
Putri,P,Surabaya,14,3,90,75,85,95,80,80,90,85,90,85,85,95,95,90,95,100,100,95,14,160166,201
Sari,P,Surabaya,14,3,95,80,85,75,80,75,75,80,95,85,90,75,85,85,80,75,85,85,16,160167,201
Siska,P,Surabaya,14,4,95,80,90,80,100,95,85,95,75,85,80,85,85,90,85,80,80,80,16,160168,201
Tama,L,Surabaya,14,2,75,100,90,80,80,80,80,90,75,95,80,100,90,90,75,90,90,95,14,160169,201
Tika,P,Surabaya,14,2,90,75,100,95,90,100,100,80,95,100,85,90,95,100,95,80,100,95,16,160170,201
Ulfa,P,Gresik,15,5,90,95,80,85,95,95,80,80,100,85,95,100,95,95,80,95,80,85,16,160171,201
Utama,L,Surabaya,13,3,100,90,75,100,100,95,90,75,90,85,80,95,90,85,85,100,85,95,16,160172,201
Vina,P,Malang,14,5,75,100,80,75,85,90,95,90,80,100,85,80,90,85,100,85,90,80,16,160173,201
Widi,P,Surabaya,14,5,90,80,95,90,95,90,100,100,85,100,95,85,85,90,80,75,80,85,16,160174,201
Wisnu,L,Gresik,14,2,75,75,85,75,85,95,80,100,80,85,95,85,80,85,80,75,90,80,15,160175,201
Wulan,P,Gresik,14,2,75,80,85,80,90,95,90,100,90,75,90,90,100,95,80,85,75,100,16,160176,201
Yoga,L,Surabaya,14,5,80,85,75,90,90,80,85,90,80,85,90,75,85,90,90,100,95,95,16,160177,201
Yogi,L,Malang,13,3,95,95,85,95,80,95,80,95,80,85,85,75,95,85,90,75,90,90,14,160178,201
Zulfikar,L,Surabaya,14,5,80,75,85,80,85,75,100,90,75,80,80,85,80,90,90,75,100,75,16,160179,201
Zulfikar,L,Gresik,14,4,90,80,85,100,95,80,85,80,95,85,90,90,80,100,85,90,85,100,15,160180,201
