Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Chiko,L,Malang,14,4,90,100,100,100,85,75,95,75,80,90,85,95,95,80,85,75,85,80,16,160091,101
Deni,L,Malang,14,4,95,75,100,95,85,85,100,75,85,90,85,85,80,90,95,95,90,90,14,160092,101
Eko,L,Surabaya,14,3,90,100,95,100,95,75,75,90,95,85,80,80,80,80,75,85,80,100,16,160093,101
Galuh,P,Surabaya,14,4,80,80,95,100,95,85,75,95,90,100,95,85,90,100,80,90,95,80,16,160094,101
Gibran,L,Surabaya,13,3,80,75,95,95,95,100,90,85,90,95,80,85,85,90,90,85,80,75,15,160095,101
Githa,P,Sidoarjo,13,5,90,85,90,90,85,85,95,80,100,85,95,80,85,80,90,95,80,80,16,160096,101
Hani,P,Malang,14,2,80,75,85,95,80,100,90,85,85,75,90,85,85,95,80,80,95,85,16,160097,101
Hilda,P,Sidoarjo,14,3,80,95,90,80,80,75,90,80,85,90,90,75,100,100,80,95,90,90,15,160098,101
Jaya,L,Surabaya,14,3,90,100,80,85,75,100,85,80,90,95,75,85,75,90,95,95,90,90,15,160099,101
Kasih,P,Surabaya,14,5,80,90,90,80,80,85,95,90,85,80,95,90,100,100,90,75,95,85,15,160100,101
Krisna,L,Malang,14,2,80,85,85,85,80,90,90,95,90,80,85,90,85,80,80,95,90,85,16,160101,101
Leni,P,Gresik,14,4,90,95,80,85,95,80,80,75,95,100,100,90,100,100,85,75,80,90,16,160102,101
Lestari,P,Surabaya,13,5,75,90,95,85,75,80,80,90,95,95,95,85,85,95,95,85,90,100,15,160103,101
Luki,L,Jakarta,14,3,80,75,75,95,95,80,80,85,75,75,90,100,85,95,80,80,75,85,14,160104,101
Mustofa,L,Surabaya,13,2,80,75,85,95,95,95,95,90,90,95,95,90,90,90,75,90,95,95,16,160105,101
Nanda,P,Surabaya,15,4,85,85,80,90,75,95,95,80,90,90,95,80,80,100,90,80,75,100,16,160106,101
Naufal,L,Surabaya,14,2,90,100,75,90,80,90,80,80,80,95,75,85,100,95,95,95,85,75,14,160107,101
Oktavia,P,Sidoarjo,14,4,90,80,95,90,80,80,85,90,80,85,95,90,80,95,95,80,85,85,15,160108,101
Olivia,P,Malang,14,4,95,80,90,80,85,85,85,95,80,85,80,85,80,95,75,95,95,85,16,160109,101
Qori,L,Surabaya,15,5,95,90,85,95,80,90,100,85,80,85,90,80,95,80,75,95,100,85,16,160110,101
Raditya,L,Surabaya,14,2,80,80,80,75,95,80,80,95,95,100,80,100,80,85,95,90,100,80,16,160111,101
Rifqi,L,Jakarta,14,2,95,85,85,80,95,90,75,85,80,95,90,80,90,75,90,100,100,95,16,160112,101
Syafiq,L,Surabaya,15,4,100,95,95,90,80,90,85,75,80,90,85,85,80,90,85,75,80,90,16,160113,101
Ully,P,Surabaya,14,3,90,80,90,100,95,95,80,90,90,85,95,75,85,85,85,85,100,85,16,160114,101
Umi,P,Malang,14,4,100,95,85,100,85,80,100,95,80,85,90,100,100,80,80,90,85,100,14,160115,101
Victor,L,Sidoarjo,14,5,95,80,85,75,95,85,80,90,90,80,85,80,80,75,85,95,80,95,14,160116,101
Viona,P,Sidoarjo,14,5,95,75,75,90,80,80,80,95,75,80,100,75,95,90,75,90,90,85,13,160117,101
Wahyu,L,Surabaya,14,2,80,75,80,85,100,95,75,75,95,100,80,100,90,100,85,85,85,100,15,160118,101
Yanti,P,Malang,14,4,75,90,85,80,95,85,90,100,85,90,95,85,80,100,95,90,90,75,15,160119,101
Zaky,L,Malang,14,3,95,85,90,90,75,80,100,100,80,85,80,85,85,75,95,85,85,100,13,160120,101
