Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Chiko,L,Malang,14,4,80,95,90,95,95,90,100,85,95,100,80,85,75,90,85,95,90,85,13,160091,110
Deni,L,Malang,14,4,100,80,80,75,95,90,100,85,75,75,90,95,75,100,95,85,80,100,16,160092,110
Eko,L,Surabaya,14,3,95,100,85,95,95,95,90,90,75,95,95,85,85,95,100,90,75,90,16,160093,110
Galuh,P,Surabaya,14,4,90,95,75,95,80,80,75,90,85,100,85,90,85,85,80,75,90,80,15,160094,110
Gibran,L,Surabaya,13,3,80,85,95,95,80,85,80,90,95,75,85,90,85,90,80,90,75,95,15,160095,110
Githa,P,Sidoarjo,13,5,80,85,85,100,90,95,85,95,100,75,85,95,75,80,95,75,90,100,16,160096,110
Hani,P,Malang,14,2,95,80,75,85,100,95,85,95,100,90,90,95,80,90,95,80,85,80,16,160097,110
Hilda,P,Sidoarjo,14,3,80,100,85,90,80,100,75,80,100,80,95,95,95,80,85,80,85,85,15,160098,110
Jaya,L,Surabaya,14,3,85,75,85,75,85,100,85,80,100,100,75,75,100,80,85,80,100,80,15,160099,110
Kasih,P,Surabaya,14,5,100,75,75,95,85,80,90,80,100,80,100,80,90,100,90,90,80,75,13,160100,110
Krisna,L,Malang,14,2,75,80,100,85,90,90,100,95,75,75,90,85,85,85,75,100,90,85,13,160101,110
Leni,P,Gresik,14,4,95,100,90,85,100,75,100,95,75,85,85,95,95,90,100,85,80,95,13,160102,110
Lestari,P,Surabaya,13,5,90,90,75,95,100,75,95,75,95,80,80,90,90,90,75,90,85,80,16,160103,110
Luki,L,Jakarta,14,3,85,80,80,85,90,85,100,100,85,90,75,100,95,80,100,80,85,80,13,160104,110
Mustofa,L,Surabaya,13,2,85,80,100,85,85,95,90,95,90,85,90,85,95,95,85,95,85,75,16,160105,110
Nanda,P,Surabaya,15,4,95,90,90,95,95,75,90,80,75,90,90,90,80,85,95,90,85,85,14,160106,110
Naufal,L,Surabaya,14,2,80,85,95,100,80,100,75,80,85,75,100,100,75,100,75,90,80,95,16,160107,110
Oktavia,P,Sidoarjo,14,4,85,75,75,95,80,85,90,75,100,80,90,100,85,90,90,85,85,95,16,160108,110
Olivia,P,Malang,14,4,90,100,85,90,80,85,85,90,85,85,95,80,80,75,85,95,90,90,16,160109,110
Qori,L,Surabaya,15,5,95,90,85,75,100,95,90,90,85,95,90,100,95,95,90,90,90,90,15,160110,110
Raditya,L,Surabaya,14,2,90,75,90,90,100,85,100,95,80,85,85,100,80,90,75,95,95,95,14,160111,110
Rifqi,L,Jakarta,14,2,80,90,95,95,85,95,95,95,80,95,100,80,100,85,75,95,100,80,14,160112,110
Syafiq,L,Surabaya,15,4,95,95,85,80,80,75,100,95,80,95,80,75,75,100,85,85,85,80,14,160113,110
Ully,P,Surabaya,14,3,95,75,80,100,90,100,90,95,90,85,85,85,90,95,95,80,95,90,16,160114,110
Umi,P,Malang,14,4,85,85,80,85,95,85,95,80,80,75,85,90,75,80,90,95,90,100,13,160115,110
Victor,L,Sidoarjo,14,5,95,85,95,95,95,95,95,80,85,80,95,85,80,80,75,95,90,100,16,160116,110
Viona,P,Sidoarjo,14,5,100,85,90,75,95,75,80,95,100,90,85,85,100,95,80,80,100,90,16,160117,110
Wahyu,L,Surabaya,14,2,100,80,85,80,85,80,80,100,80,95,95,80,95,95,90,95,95,90,14,160118,110
Yanti,P,Malang,14,4,95,80,85,100,85,80,95,80,90,75,75,75,80,80,80,75,90,80,14,160119,110
Zaky,L,Malang,14,3,95,80,90,95,90,85,85,80,95,80,95,90,85,90,85,80,85,90,14,160120,110
