Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Chiko,L,Malang,14,4,75,100,90,80,100,90,95,95,75,85,90,85,90,90,100,85,85,85,13,160091,105
Deni,L,Malang,14,4,100,85,100,75,95,100,80,90,80,95,95,95,80,80,95,90,90,100,16,160092,105
Eko,L,Surabaya,14,3,100,95,95,90,100,95,100,80,90,90,80,95,95,75,90,75,80,100,14,160093,105
Galuh,P,Surabaya,14,4,80,90,95,85,100,75,95,95,75,85,90,95,90,80,75,90,75,95,16,160094,105
Gibran,L,Surabaya,13,3,85,80,90,95,95,95,100,90,80,75,80,75,90,85,95,85,80,75,14,160095,105
Githa,P,Sidoarjo,13,5,95,100,85,90,95,95,85,90,90,85,75,100,85,90,85,100,90,95,16,160096,105
Hani,P,Malang,14,2,85,90,85,85,95,80,95,90,90,90,80,75,95,100,90,85,80,95,15,160097,105
Hilda,P,Sidoarjo,14,3,95,80,90,75,95,100,90,85,90,80,85,80,75,75,80,80,95,100,16,160098,105
Jaya,L,Surabaya,14,3,85,85,95,85,90,80,80,90,75,95,85,100,95,80,85,75,90,95,16,160099,105
Kasih,P,Surabaya,14,5,85,85,80,95,85,80,85,95,90,75,90,80,90,75,95,85,85,80,14,160100,105
Krisna,L,Malang,14,2,95,85,100,75,100,90,95,95,100,95,95,75,80,90,95,85,90,95,16,160101,105
Leni,P,Gresik,14,4,95,100,85,95,85,95,100,85,75,80,75,95,85,90,95,80,100,95,16,160102,105
Lestari,P,Surabaya,13,5,75,100,80,85,90,95,100,100,85,90,100,90,100,85,80,80,80,100,16,160103,105
Luki,L,Jakarta,14,3,85,85,80,85,90,80,85,75,85,100,75,90,85,100,90,90,100,90,16,160104,105
Mustofa,L,Surabaya,13,2,90,100,95,85,95,85,100,75,75,100,90,90,85,100,80,95,95,95,13,160105,105
Nanda,P,Surabaya,15,4,90,85,75,85,75,80,100,100,85,85,80,90,80,100,100,95,90,95,13,160106,105
Naufal,L,Surabaya,14,2,95,80,85,80,95,75,95,100,90,75,95,85,100,80,80,95,90,95,14,160107,105
Oktavia,P,Sidoarjo,14,4,95,85,85,85,80,75,80,90,80,85,90,80,90,100,95,90,90,75,13,160108,105
Olivia,P,Malang,14,4,90,80,80,75,85,90,75,75,90,100,95,85,80,85,80,85,80,100,16,160109,105
Qori,L,Surabaya,15,5,90,95,100,90,95,100,75,95,85,85,75,90,90,90,75,80,90,100,14,160110,105
Raditya,L,Surabaya,14,2,75,95,95,75,75,80,90,100,80,80,95,95,90,75,90,85,95,100,13,160111,105
Rifqi,L,Jakarta,14,2,95,95,75,100,80,75,85,85,80,80,80,85,85,85,95,75,95,80,16,160112,105
Syafiq,L,Surabaya,15,4,95,90,80,95,80,95,100,100,100,75,95,95,80,75,90,80,95,95,16,160113,105
Ully,P,Surabaya,14,3,80,75,100,85,95,90,95,85,80,90,75,100,75,100,80,85,80,100,15,160114,105
Umi,P,Malang,14,4,100,90,85,90,100,80,95,85,95,85,100,100,85,80,100,75,80,85,15,160115,105
Victor,L,Sidoarjo,14,5,90,80,100,80,95,80,80,75,85,75,75,95,95,90,75,95,100,80,14,160116,105
Viona,P,Sidoarjo,14,5,90,90,95,95,90,75,85,95,95,90,80,85,80,75,100,90,80,80,16,160117,105
Wahyu,L,Surabaya,14,2,90,80,75,85,75,95,85,80,100,90,100,85,90,85,80,90,100,90,14,160118,105
Yanti,P,Malang,14,4,95,95,90,95,100,80,95,80,95,95,85,80,80,85,90,90,90,75,16,160119,105
Zaky,L,Malang,14,3,95,100,75,100,75,95,95,95,85,75,75,80,95,90,75,85,85,100,15,160120,105
