Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Chiko,L,Malang,14,4,75,75,90,75,95,95,80,80,75,85,90,75,80,90,100,75,85,75,15,160091,210
Deni,L,Malang,14,4,75,85,85,100,80,90,90,90,80,90,85,80,90,75,80,80,95,80,15,160092,210
Eko,L,Surabaya,14,3,75,90,90,85,85,95,95,100,80,85,90,90,90,85,80,95,85,85,16,160093,210
Galuh,P,Surabaya,14,4,95,90,85,95,95,80,100,80,90,95,75,100,85,95,85,75,85,75,15,160094,210
Gibran,L,Surabaya,13,3,85,75,100,100,90,90,90,95,90,100,80,80,75,80,90,85,95,80,15,160095,210
Githa,P,Sidoarjo,13,5,75,95,95,75,75,75,80,80,95,80,90,90,90,90,85,90,95,95,15,160096,210
Hani,P,Malang,14,2,90,80,80,75,85,90,100,95,75,90,75,95,75,90,90,85,80,95,14,160097,210
Hilda,P,Sidoarjo,14,3,80,85,95,85,85,90,75,85,90,100,90,90,95,95,100,100,75,80,15,160098,210
Jaya,L,Surabaya,14,3,95,80,95,80,90,100,80,85,100,80,75,90,95,100,95,90,95,75,16,160099,210
Kasih,P,Surabaya,14,5,90,80,100,100,75,75,75,85,80,100,85,75,100,90,95,95,95,85,16,160100,210
Krisna,L,Malang,14,2,85,100,85,80,80,75,95,90,100,90,95,85,75,100,75,80,90,90,16,160101,210
Leni,P,Gresik,14,4,85,80,90,80,85,85,75,95,80,85,85,75,80,100,100,95,100,80,16,160102,210
Lestari,P,Surabaya,13,5,95,75,80,80,100,100,80,90,85,85,90,80,90,80,80,75,75,100,15,160103,210
Luki,L,Jakarta,14,3,95,95,85,95,100,100,100,85,100,75,90,80,95,80,85,95,90,90,16,160104,210
Mustofa,L,Surabaya,13,2,80,100,90,95,95,80,100,80,80,75,90,80,80,100,85,75,85,85,16,160105,210
Nanda,P,Surabaya,15,4,95,90,95,75,95,90,95,90,85,80,95,100,85,95,95,90,80,100,14,160106,210
Naufal,L,Surabaya,14,2,95,80,100,90,80,85,75,100,80,95,95,90,90,85,85,95,80,85,14,160107,210
Oktavia,P,Sidoarjo,14,4,85,90,95,100,95,90,80,75,95,100,85,90,85,95,95,75,95,90,16,160108,210
Olivia,P,Malang,14,4,85,85,95,95,80,90,85,95,90,90,90,95,90,80,95,100,80,100,16,160109,210
Qori,L,Surabaya,15,5,85,85,90,100,90,85,100,80,100,75,80,85,85,90,80,90,90,80,16,160110,210
Raditya,L,Surabaya,14,2,85,90,90,80,100,90,85,95,80,80,85,80,90,80,95,80,95,95,15,160111,210
Rifqi,L,Jakarta,14,2,85,80,90,95,90,80,80,85,90,85,95,90,85,80,90,85,95,85,14,160112,210
Syafiq,L,Surabaya,15,4,80,95,85,100,85,95,85,95,90,90,90,90,95,95,80,90,90,80,16,160113,210
Ully,P,Surabaya,14,3,85,75,95,85,100,90,95,95,85,85,80,100,80,75,95,90,100,80,16,160114,210
Umi,P,Malang,14,4,95,75,80,80,75,75,100,90,75,75,95,95,85,90,95,80,100,90,16,160115,210
Victor,L,Sidoarjo,14,5,75,100,95,75,80,85,95,80,100,85,100,75,95,100,85,85,85,75,15,160116,210
Viona,P,Sidoarjo,14,5,85,85,85,85,95,80,100,95,80,90,85,95,80,85,85,80,100,100,16,160117,210
Wahyu,L,Surabaya,14,2,85,80,75,90,80,85,95,85,75,75,75,75,90,95,85,75,80,100,14,160118,210
Yanti,P,Malang,14,4,80,75,80,75,90,90,90,85,90,75,100,75,100,80,100,100,85,85,16,160119,210
Zaky,L,Malang,14,3,100,80,80,80,100,95,80,95,90,85,80,95,85,85,85,95,80,100,15,160120,210
