Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Chiko,L,Malang,14,4,90,92,98,97,94,95,90,92,92,98,93,93,92,95,94,94,95,100,16,160091,209
Deni,L,Malang,14,4,97,90,94,92,95,100,100,100,91,100,94,99,99,93,99,92,93,99,16,160092,209
Eko,L,Surabaya,14,3,94,94,91,93,93,99,90,97,99,97,90,94,95,97,94,98,96,97,16,160093,209
Galuh,P,Surabaya,14,4,95,94,95,97,98,92,96,95,92,91,91,91,96,98,100,91,90,99,15,160094,209
Gibran,L,Surabaya,13,3,91,98,98,91,95,94,91,90,92,92,96,99,96,98,99,95,96,96,16,160095,209
Githa,P,Sidoarjo,13,5,91,96,100,100,98,93,93,92,97,90,100,97,93,93,92,95,100,90,16,160096,209
Hani,P,Malang,14,2,95,95,93,100,98,100,91,93,94,94,94,92,96,97,99,90,92,92,14,160097,209
Hilda,P,Sidoarjo,14,3,96,93,90,91,98,94,99,97,91,99,94,94,95,99,100,96,94,91,15,160098,209
Jaya,L,Surabaya,14,3,100,96,90,97,100,90,95,90,90,92,97,99,100,99,93,97,97,97,16,160099,209
Kasih,P,Surabaya,14,5,92,99,100,90,98,90,92,96,97,93,90,99,91,99,92,97,98,93,15,160100,209
Krisna,L,Malang,14,2,94,99,99,97,99,93,98,100,99,97,92,91,100,91,100,98,93,90,15,160101,209
Leni,P,Gresik,14,4,91,90,99,93,98,100,94,92,99,95,94,92,93,99,93,91,96,93,14,160102,209
Lestari,P,Surabaya,13,5,92,94,90,98,90,96,94,96,93,93,94,91,90,99,99,90,92,98,16,160103,209
Luki,L,Jakarta,14,3,97,92,99,94,94,90,91,100,91,91,96,98,91,94,95,94,92,94,16,160104,209
Mustofa,L,Surabaya,13,2,95,96,100,98,90,91,99,98,94,95,92,91,90,99,96,94,96,90,15,160105,209
Nanda,P,Surabaya,15,4,91,95,95,94,95,100,91,94,90,92,99,98,95,99,98,98,91,100,16,160106,209
Naufal,L,Surabaya,14,2,93,95,98,100,94,92,90,99,97,98,99,99,95,97,96,92,100,94,15,160107,209
Oktavia,P,Sidoarjo,14,4,93,98,92,97,97,100,97,98,100,96,91,99,97,91,91,92,94,91,16,160108,209
Olivia,P,Malang,14,4,94,94,93,98,95,98,96,91,98,100,91,99,90,97,90,98,99,94,13,160109,209
Qori,L,Surabaya,15,5,92,91,97,99,93,99,94,92,93,95,93,96,94,94,90,95,100,91,16,160110,209
Raditya,L,Surabaya,14,2,93,98,96,93,93,98,92,95,93,100,91,98,98,99,92,94,93,91,15,160111,209
Rifqi,L,Jakarta,14,2,91,99,100,90,91,90,93,90,93,97,97,98,97,94,99,96,90,94,16,160112,209
Syafiq,L,Surabaya,15,4,90,91,93,90,93,99,100,94,98,94,92,99,98,99,96,93,95,97,16,160113,209
Ully,P,Surabaya,14,3,92,100,91,93,92,98,92,97,93,91,97,91,95,96,95,90,93,93,16,160114,209
Umi,P,Malang,14,4,98,95,94,100,96,93,91,100,92,95,92,90,97,96,94,90,95,98,13,160115,209
Victor,L,Sidoarjo,14,5,95,100,96,100,94,92,98,99,97,98,96,92,100,93,95,95,95,93,16,160116,209
Viona,P,Sidoarjo,14,5,97,92,92,93,93,98,92,90,100,95,90,99,93,98,91,97,94,90,13,160117,209
Wahyu,L,Surabaya,14,2,96,98,100,100,100,98,99,100,97,90,99,94,90,96,96,92,96,97,13,160118,209
Yanti,P,Malang,14,4,99,99,97,97,92,99,95,92,93,99,97,95,100,98,92,100,100,95,15,160119,209
Zaky,L,Malang,14,3,90,97,96,100,95,97,94,93,98,92,91,94,93,91,96,100,91,94,15,160120,209
